warehouse_id,sku_id,stock_available,on_hand_qty,in_transit_qty,reorder_point,safety_stock
WH_Chennai,SKU30,9915,9900,0,426,426
WH_Chennai,SKU30,9900,9885,0,426,426
WH_Chennai,SKU30,9885,9872,0,426,426
WH_Chennai,SKU30,9872,9863,0,426,426
WH_Chennai,SKU30,9863,9851,0,426,426
WH_Chennai,SKU30,9851,9836,0,426,426
WH_Chennai,SKU30,9836,9828,0,426,426
WH_Chennai,SKU30,9828,9819,0,426,426
WH_Chennai,SKU30,9819,9805,0,426,426
WH_Chennai,SKU30,9805,9792,0,426,426
WH_Chennai,SKU30,9792,9778,0,426,426
WH_Chennai,SKU30,9778,9772,0,426,426
WH_Chennai,SKU30,9772,9765,0,426,426
WH_Chennai,SKU30,9765,9752,0,426,426
WH_Chennai,SKU30,9752,9737,0,426,426
WH_Chennai,SKU30,9737,9726,0,426,426
WH_Chennai,SKU30,9726,9717,0,426,426
WH_Chennai,SKU30,9717,9704,0,426,426
WH_Chennai,SKU30,9704,9697,0,426,426
WH_Chennai,SKU30,9697,9677,0,426,426
WH_Chennai,SKU30,9677,9661,0,426,426
WH_Chennai,SKU30,9661,9646,0,426,426
WH_Chennai,SKU30,9646,9632,0,426,426
WH_Chennai,SKU30,9632,9620,0,426,426
WH_Chennai,SKU30,9620,9602,0,426,426
WH_Chennai,SKU30,9602,9592,0,426,426
WH_Chennai,SKU30,9592,9584,0,426,426
WH_Chennai,SKU30,9584,9575,0,426,426
WH_Chennai,SKU30,9575,9558,0,426,426
WH_Chennai,SKU30,9558,9540,0,426,426
WH_Chennai,SKU30,9540,9512,0,426,426
WH_Chennai,SKU30,9512,9498,0,426,426
WH_Chennai,SKU30,9498,9488,0,426,426
WH_Chennai,SKU30,9488,9483,0,426,426
WH_Chennai,SKU30,9483,9474,0,426,426
WH_Chennai,SKU30,9474,9457,0,426,426
WH_Chennai,SKU30,9457,9438,0,426,426
WH_Chennai,SKU30,9438,9421,0,426,426
WH_Chennai,SKU30,9421,9413,0,426,426
WH_Chennai,SKU30,9413,9402,0,426,426
WH_Chennai,SKU30,9402,9386,0,426,426
WH_Chennai,SKU30,9386,9375,0,426,426
WH_Chennai,SKU30,9375,9359,0,426,426
WH_Chennai,SKU30,9359,9341,0,426,426
WH_Chennai,SKU30,9341,9332,0,426,426
WH_Chennai,SKU30,9332,9318,0,426,426
WH_Chennai,SKU30,9318,9307,0,426,426
WH_Chennai,SKU30,9307,9290,0,426,426
WH_Chennai,SKU30,9290,9280,0,426,426
WH_Chennai,SKU30,9280,9261,0,426,426
WH_Chennai,SKU30,9261,9245,0,426,426
WH_Chennai,SKU30,9245,9234,0,426,426
WH_Chennai,SKU30,9234,9226,0,426,426
WH_Chennai,SKU30,9226,9217,0,426,426
WH_Chennai,SKU30,9217,9196,0,426,426
WH_Chennai,SKU30,9196,9185,0,426,426
WH_Chennai,SKU30,9185,9172,0,426,426
WH_Delhi,SKU31,6,0,162,143,143
WH_Delhi,SKU31,0,0,324,143,143
WH_Delhi,SKU31,0,0,486,143,143
WH_Delhi,SKU31,0,0,648,143,143
WH_Delhi,SKU31,0,0,810,143,143
WH_Delhi,SKU31,0,0,972,143,143
WH_Delhi,SKU31,0,0,1134,143,143
WH_Delhi,SKU31,0,0,1296,143,143
WH_Delhi,SKU31,0,0,1458,143,143
WH_Delhi,SKU31,0,0,1620,143,143
WH_Delhi,SKU31,0,0,1782,143,143
WH_Delhi,SKU31,0,0,1944,143,143
WH_Delhi,SKU31,0,0,2106,143,143
WH_Delhi,SKU31,0,0,2268,143,143
WH_Delhi,SKU31,0,0,2430,143,143
WH_Delhi,SKU31,0,0,2592,143,143
WH_Delhi,SKU31,0,0,2754,143,143
WH_Delhi,SKU31,0,162,2592,143,143
WH_Delhi,SKU31,162,316,2430,143,143
WH_Delhi,SKU31,316,472,2268,143,143
WH_Delhi,SKU31,472,628,2106,143,143
WH_Delhi,SKU31,628,789,1944,143,143
WH_Delhi,SKU31,789,941,1782,143,143
WH_Delhi,SKU31,941,1097,1620,143,143
WH_Delhi,SKU31,1097,1253,1458,143,143
WH_Delhi,SKU31,1253,1407,1296,143,143
WH_Delhi,SKU31,1407,1560,1134,143,143
WH_Delhi,SKU31,1560,1719,972,143,143
WH_Delhi,SKU31,1719,1876,810,143,143
WH_Delhi,SKU31,1876,2026,648,143,143
WH_Delhi,SKU31,2026,2186,486,143,143
WH_Delhi,SKU31,2186,2343,324,143,143
WH_Delhi,SKU31,2343,2498,162,143,143
WH_Delhi,SKU31,2498,2646,0,143,143
WH_Delhi,SKU31,2646,2638,0,143,143
WH_Delhi,SKU31,2638,2632,0,143,143
WH_Delhi,SKU31,2632,2619,0,143,143
WH_Delhi,SKU31,2619,2611,0,143,143
WH_Delhi,SKU31,2611,2600,0,143,143
WH_Delhi,SKU31,2600,2593,0,143,143
WH_Delhi,SKU31,2593,2589,0,143,143
WH_Delhi,SKU31,2589,2585,0,143,143
WH_Delhi,SKU31,2585,2582,0,143,143
WH_Delhi,SKU31,2582,2575,0,143,143
WH_Delhi,SKU31,2575,2569,0,143,143
WH_Delhi,SKU31,2569,2563,0,143,143
WH_Delhi,SKU31,2563,2556,0,143,143
WH_Delhi,SKU31,2556,2550,0,143,143
WH_Delhi,SKU31,2550,2542,0,143,143
WH_Delhi,SKU31,2542,2540,0,143,143
WH_Delhi,SKU31,2540,2533,0,143,143
WH_Delhi,SKU31,2533,2523,0,143,143
WH_Delhi,SKU31,2523,2511,0,143,143
WH_Delhi,SKU31,2511,2506,0,143,143
WH_Delhi,SKU31,2506,2499,0,143,143
WH_Delhi,SKU31,2499,2494,0,143,143
WH_Delhi,SKU31,2494,2492,0,143,143
WH_Delhi,SKU31,2492,2486,0,143,143
WH_Delhi,SKU31,2486,2479,0,143,143
WH_Delhi,SKU31,2479,2474,0,143,143
WH_Delhi,SKU31,2474,2466,0,143,143
WH_Delhi,SKU31,2466,2457,0,143,143
WH_Delhi,SKU31,2457,2450,0,143,143
WH_Delhi,SKU31,2450,2441,0,143,143
WH_Delhi,SKU31,2441,2434,0,143,143
WH_Delhi,SKU31,2434,2427,0,143,143
WH_Delhi,SKU31,2427,2419,0,143,143
WH_Delhi,SKU31,2419,2406,0,143,143
WH_Delhi,SKU31,2406,2403,0,143,143
WH_Delhi,SKU31,2403,2398,0,143,143
WH_Delhi,SKU31,2398,2395,0,143,143
WH_Delhi,SKU31,2395,2393,0,143,143
WH_Delhi,SKU31,2393,2390,0,143,143
WH_Delhi,SKU31,2390,2386,0,143,143
WH_Delhi,SKU31,2386,2380,0,143,143
WH_Delhi,SKU31,2380,2374,0,143,143
WH_Delhi,SKU31,2374,2370,0,143,143
WH_Delhi,SKU31,2370,2360,0,143,143
WH_Delhi,SKU31,2360,2357,0,143,143
WH_Delhi,SKU31,2357,2354,0,143,143
WH_Delhi,SKU31,2354,2345,0,143,143
WH_Delhi,SKU31,2345,2330,0,143,143
WH_Delhi,SKU31,2330,2320,0,143,143
WH_Delhi,SKU31,2320,2313,0,143,143
WH_Delhi,SKU31,2313,2307,0,143,143
WH_Delhi,SKU31,2307,2302,0,143,143
WH_Delhi,SKU31,2302,2298,0,143,143
WH_Delhi,SKU31,2298,2292,0,143,143
WH_Delhi,SKU31,2292,2283,0,143,143
WH_Delhi,SKU31,2283,2280,0,143,143
WH_Delhi,SKU31,2280,2277,0,143,143
WH_Delhi,SKU31,2277,2270,0,143,143
WH_Delhi,SKU31,2270,2267,0,143,143
WH_Delhi,SKU31,2267,2262,0,143,143
WH_Delhi,SKU31,2262,2258,0,143,143
WH_Delhi,SKU31,2258,2253,0,143,143
WH_Delhi,SKU31,2253,2246,0,143,143
WH_Delhi,SKU31,2246,2243,0,143,143
WH_Delhi,SKU31,2243,2233,0,143,143
WH_Delhi,SKU31,2233,2226,0,143,143
WH_Delhi,SKU31,2226,2221,0,143,143
WH_Delhi,SKU31,2221,2215,0,143,143
WH_Delhi,SKU31,2215,2206,0,143,143
WH_Delhi,SKU31,2206,2201,0,143,143
WH_Delhi,SKU31,2201,2195,0,143,143
WH_Delhi,SKU31,2195,2188,0,143,143
WH_Delhi,SKU31,2188,2184,0,143,143
WH_Delhi,SKU31,2184,2181,0,143,143
WH_Delhi,SKU31,2181,2174,0,143,143
WH_Delhi,SKU31,2174,2172,0,143,143
WH_Delhi,SKU31,2172,2163,0,143,143
WH_Delhi,SKU31,2163,2156,0,143,143
WH_Delhi,SKU31,2156,2153,0,143,143
WH_Delhi,SKU31,2153,2150,0,143,143
WH_Delhi,SKU31,2150,2144,0,143,143
WH_Delhi,SKU31,2144,2138,0,143,143
WH_Delhi,SKU31,2138,2132,0,143,143
WH_Delhi,SKU31,2132,2129,0,143,143
WH_Delhi,SKU31,2129,2125,0,143,143
WH_Delhi,SKU31,2125,2114,0,143,143
WH_Delhi,SKU31,2114,2111,0,143,143
WH_Delhi,SKU31,2111,2104,0,143,143
WH_Delhi,SKU31,2104,2085,0,143,143
WH_Delhi,SKU31,2085,2078,0,143,143
WH_Delhi,SKU31,2078,2070,0,143,143
WH_Delhi,SKU31,2070,2065,0,143,143
WH_Delhi,SKU31,2065,2063,0,143,143
WH_Delhi,SKU31,2063,2059,0,143,143
WH_Delhi,SKU31,2059,2052,0,143,143
WH_Delhi,SKU31,2052,2045,0,143,143
WH_Delhi,SKU31,2045,2040,0,143,143
WH_Delhi,SKU31,2040,2028,0,143,143
WH_Delhi,SKU31,2028,2025,0,143,143
WH_Delhi,SKU31,2025,2017,0,143,143
WH_Delhi,SKU31,2017,2014,0,143,143
WH_Delhi,SKU31,2014,2005,0,143,143
WH_Delhi,SKU31,2005,2000,0,143,143
WH_Delhi,SKU31,2000,1993,0,143,143
WH_Delhi,SKU31,1993,1987,0,143,143
WH_Delhi,SKU31,1987,1980,0,143,143
WH_Delhi,SKU31,1980,1973,0,143,143
WH_Delhi,SKU31,1973,1966,0,143,143
WH_Delhi,SKU31,1966,1959,0,143,143
WH_Delhi,SKU31,1959,1957,0,143,143
WH_Delhi,SKU31,1957,1953,0,143,143
WH_Delhi,SKU31,1953,1947,0,143,143
WH_Delhi,SKU31,1947,1940,0,143,143
WH_Delhi,SKU31,1940,1934,0,143,143
WH_Delhi,SKU31,1934,1924,0,143,143
WH_Delhi,SKU31,1924,1920,0,143,143
WH_Delhi,SKU31,1920,1915,0,143,143
WH_Delhi,SKU31,1915,1909,0,143,143
WH_Delhi,SKU31,1909,1906,0,143,143
WH_Delhi,SKU31,1906,1896,0,143,143
WH_Delhi,SKU31,1896,1887,0,143,143
WH_Delhi,SKU31,1887,1876,0,143,143
WH_Delhi,SKU31,1876,1869,0,143,143
WH_Delhi,SKU31,1869,1865,0,143,143
WH_Delhi,SKU31,1865,1859,0,143,143
WH_Delhi,SKU31,1859,1851,0,143,143
WH_Delhi,SKU31,1851,1843,0,143,143
WH_Delhi,SKU31,1843,1830,0,143,143
WH_Delhi,SKU31,1830,1825,0,143,143
WH_Delhi,SKU31,1825,1816,0,143,143
WH_Delhi,SKU31,1816,1814,0,143,143
WH_Delhi,SKU31,1814,1801,0,143,143
WH_Delhi,SKU31,1801,1798,0,143,143
WH_Delhi,SKU31,1798,1791,0,143,143
WH_Delhi,SKU31,1791,1785,0,143,143
WH_Delhi,SKU31,1785,1779,0,143,143
WH_Delhi,SKU31,1779,1773,0,143,143
WH_Delhi,SKU31,1773,1767,0,143,143
WH_Delhi,SKU31,1767,1759,0,143,143
WH_Delhi,SKU31,1759,1754,0,143,143
WH_Delhi,SKU31,1754,1751,0,143,143
WH_Delhi,SKU31,1751,1746,0,143,143
WH_Delhi,SKU31,1746,1737,0,143,143
WH_Delhi,SKU31,1737,1731,0,143,143
WH_Delhi,SKU31,1731,1722,0,143,143
WH_Delhi,SKU31,1722,1715,0,143,143
WH_Bengaluru,SKU32,89,61,564,508,508
WH_Bengaluru,SKU32,61,44,1145,508,508
WH_Bengaluru,SKU32,44,29,1741,508,508
WH_Bengaluru,SKU32,29,0,2366,508,508
WH_Bengaluru,SKU32,0,0,2991,508,508
WH_Bengaluru,SKU32,0,0,3616,508,508
WH_Bengaluru,SKU32,0,0,4241,508,508
WH_Bengaluru,SKU32,0,0,4866,508,508
WH_Bengaluru,SKU32,0,0,5491,508,508
WH_Bengaluru,SKU32,0,0,6116,508,508
WH_Bengaluru,SKU32,0,0,6741,508,508
WH_Bengaluru,SKU32,0,0,7366,508,508
WH_Bengaluru,SKU32,0,0,7991,508,508
WH_Bengaluru,SKU32,0,564,7427,508,508
WH_Bengaluru,SKU32,564,1077,6846,508,508
WH_Bengaluru,SKU32,1077,1647,6250,508,508
WH_Bengaluru,SKU32,1647,2241,5625,508,508
WH_Bengaluru,SKU32,2241,2846,5000,508,508
WH_Bengaluru,SKU32,2846,3389,4375,508,508
WH_Bengaluru,SKU32,3389,3981,3750,508,508
WH_Bengaluru,SKU32,3981,4591,3125,508,508
WH_Bengaluru,SKU32,4591,5190,2500,508,508
WH_Bengaluru,SKU32,5190,5786,1875,508,508
WH_Bengaluru,SKU32,5786,6384,1250,508,508
WH_Bengaluru,SKU32,6384,6981,625,508,508
WH_Bengaluru,SKU32,6981,7577,0,508,508
WH_Bengaluru,SKU32,7577,7547,0,508,508
WH_Bengaluru,SKU32,7547,7514,0,508,508
WH_Bengaluru,SKU32,7514,7492,0,508,508
WH_Bengaluru,SKU32,7492,7470,0,508,508
WH_Bengaluru,SKU32,7470,7444,0,508,508
WH_Bengaluru,SKU32,7444,7412,0,508,508
WH_Bengaluru,SKU32,7412,7381,0,508,508
WH_Bengaluru,SKU32,7381,7346,0,508,508
WH_Bengaluru,SKU32,7346,7316,0,508,508
WH_Bengaluru,SKU32,7316,7288,0,508,508
WH_Bengaluru,SKU32,7288,7253,0,508,508
WH_Bengaluru,SKU32,7253,7224,0,508,508
WH_Bengaluru,SKU32,7224,7198,0,508,508
WH_Bengaluru,SKU32,7198,7165,0,508,508
WH_Bengaluru,SKU32,7165,7080,0,508,508
WH_Bengaluru,SKU32,7080,7053,0,508,508
WH_Bengaluru,SKU32,7053,7032,0,508,508
WH_Bengaluru,SKU32,7032,7005,0,508,508
WH_Bengaluru,SKU32,7005,6976,0,508,508
WH_Bengaluru,SKU32,6976,6946,0,508,508
WH_Bengaluru,SKU32,6946,6919,0,508,508
WH_Bengaluru,SKU32,6919,6891,0,508,508
WH_Bengaluru,SKU32,6891,6869,0,508,508
WH_Bengaluru,SKU32,6869,6847,0,508,508
WH_Bengaluru,SKU32,6847,6825,0,508,508
WH_Bengaluru,SKU32,6825,6799,0,508,508
WH_Bengaluru,SKU32,6799,6770,0,508,508
WH_Bengaluru,SKU32,6770,6747,0,508,508
WH_Bengaluru,SKU32,6747,6718,0,508,508
WH_Bengaluru,SKU32,6718,6689,0,508,508
WH_Bengaluru,SKU32,6689,6664,0,508,508
WH_Bengaluru,SKU32,6664,6643,0,508,508
WH_Bengaluru,SKU32,6643,6620,0,508,508
WH_Bengaluru,SKU32,6620,6547,0,508,508
WH_Bengaluru,SKU32,6547,6477,0,508,508
WH_Bengaluru,SKU32,6477,6448,0,508,508
WH_Bengaluru,SKU32,6448,6427,0,508,508
WH_Bengaluru,SKU32,6427,6407,0,508,508
WH_Bengaluru,SKU32,6407,6386,0,508,508
WH_Bengaluru,SKU32,6386,6352,0,508,508
WH_Bengaluru,SKU32,6352,6315,0,508,508
WH_Bengaluru,SKU32,6315,6285,0,508,508
WH_Bengaluru,SKU32,6285,6224,0,508,508
WH_Bengaluru,SKU32,6224,6188,0,508,508
WH_Bengaluru,SKU32,6188,6166,0,508,508
WH_Bengaluru,SKU32,6166,6139,0,508,508
WH_Bengaluru,SKU32,6139,6116,0,508,508
WH_Bengaluru,SKU32,6116,6095,0,508,508
WH_Bengaluru,SKU32,6095,6069,0,508,508
WH_Bengaluru,SKU32,6069,6036,0,508,508
WH_Bengaluru,SKU32,6036,6009,0,508,508
WH_Bengaluru,SKU32,6009,5987,0,508,508
WH_Bengaluru,SKU32,5987,5959,0,508,508
WH_Bengaluru,SKU32,5959,5937,0,508,508
WH_Bengaluru,SKU32,5937,5908,0,508,508
WH_Bengaluru,SKU32,5908,5888,0,508,508
WH_Bengaluru,SKU32,5888,5854,0,508,508
WH_Bengaluru,SKU32,5854,5829,0,508,508
WH_Bengaluru,SKU32,5829,5785,0,508,508
WH_Bengaluru,SKU32,5785,5750,0,508,508
WH_Bengaluru,SKU32,5750,5720,0,508,508
WH_Bengaluru,SKU32,5720,5687,0,508,508
WH_Bengaluru,SKU32,5687,5652,0,508,508
WH_Bengaluru,SKU32,5652,5633,0,508,508
WH_Bengaluru,SKU32,5633,5602,0,508,508
WH_Bengaluru,SKU32,5602,5577,0,508,508
WH_Bengaluru,SKU32,5577,5541,0,508,508
WH_Bengaluru,SKU32,5541,5516,0,508,508
WH_Bengaluru,SKU32,5516,5488,0,508,508
WH_Bengaluru,SKU32,5488,5447,0,508,508
WH_Bengaluru,SKU32,5447,5422,0,508,508
WH_Bengaluru,SKU32,5422,5402,0,508,508
WH_Bengaluru,SKU32,5402,5387,0,508,508
WH_Bengaluru,SKU32,5387,5363,0,508,508
WH_Bengaluru,SKU32,5363,5332,0,508,508
WH_Bengaluru,SKU32,5332,5305,0,508,508
WH_Bengaluru,SKU32,5305,5274,0,508,508
WH_Bengaluru,SKU32,5274,5255,0,508,508
WH_Bengaluru,SKU32,5255,5193,0,508,508
WH_Bengaluru,SKU32,5193,5166,0,508,508
WH_Bengaluru,SKU32,5166,5139,0,508,508
WH_Bengaluru,SKU32,5139,5118,0,508,508
WH_Bengaluru,SKU32,5118,5094,0,508,508
WH_Bengaluru,SKU32,5094,5063,0,508,508
WH_Bengaluru,SKU32,5063,5031,0,508,508
WH_Bengaluru,SKU32,5031,4997,0,508,508
WH_Bengaluru,SKU32,4997,4979,0,508,508
WH_Bengaluru,SKU32,4979,4955,0,508,508
WH_Bengaluru,SKU32,4955,4922,0,508,508
WH_Bengaluru,SKU32,4922,4895,0,508,508
WH_Bengaluru,SKU32,4895,4862,0,508,508
WH_Bengaluru,SKU32,4862,4838,0,508,508
WH_Bengaluru,SKU32,4838,4817,0,508,508
WH_Bengaluru,SKU32,4817,4798,0,508,508
WH_Bengaluru,SKU32,4798,4781,0,508,508
WH_Bengaluru,SKU32,4781,4716,0,508,508
WH_Bengaluru,SKU32,4716,4688,0,508,508
WH_Bengaluru,SKU32,4688,4648,0,508,508
WH_Bengaluru,SKU32,4648,4609,0,508,508
WH_Bengaluru,SKU32,4609,4580,0,508,508
WH_Bengaluru,SKU32,4580,4555,0,508,508
WH_Bengaluru,SKU32,4555,4533,0,508,508
WH_Bengaluru,SKU32,4533,4500,0,508,508
WH_Bengaluru,SKU32,4500,4472,0,508,508
WH_Bengaluru,SKU32,4472,4446,0,508,508
WH_Bengaluru,SKU32,4446,4419,0,508,508
WH_Bengaluru,SKU32,4419,4399,0,508,508
WH_Bengaluru,SKU32,4399,4373,0,508,508
WH_Bengaluru,SKU32,4373,4350,0,508,508
WH_Bengaluru,SKU32,4350,4331,0,508,508
WH_Bengaluru,SKU32,4331,4307,0,508,508
WH_Bengaluru,SKU32,4307,4279,0,508,508
WH_Bengaluru,SKU32,4279,4249,0,508,508
WH_Bengaluru,SKU32,4249,4227,0,508,508
WH_Bengaluru,SKU32,4227,4160,0,508,508
WH_Bengaluru,SKU32,4160,4134,0,508,508
WH_Bengaluru,SKU32,4134,4112,0,508,508
WH_Bengaluru,SKU32,4112,4093,0,508,508
WH_Bengaluru,SKU32,4093,4053,0,508,508
WH_Bengaluru,SKU32,4053,4020,0,508,508
WH_Bengaluru,SKU32,4020,3996,0,508,508
WH_Bengaluru,SKU32,3996,3967,0,508,508
WH_Bengaluru,SKU32,3967,3941,0,508,508
WH_Bengaluru,SKU32,3941,3915,0,508,508
WH_Bengaluru,SKU32,3915,3895,0,508,508
WH_Bengaluru,SKU32,3895,3868,0,508,508
WH_Bengaluru,SKU32,3868,3835,0,508,508
WH_Bengaluru,SKU32,3835,3807,0,508,508
WH_Bengaluru,SKU32,3807,3782,0,508,508
WH_Bengaluru,SKU32,3782,3753,0,508,508
WH_Bengaluru,SKU32,3753,3735,0,508,508
WH_Bengaluru,SKU32,3735,3697,0,508,508
WH_Bengaluru,SKU32,3697,3661,0,508,508
WH_Bengaluru,SKU32,3661,3639,0,508,508
WH_Bengaluru,SKU32,3639,3611,0,508,508
WH_Bengaluru,SKU32,3611,3588,0,508,508
WH_Bengaluru,SKU32,3588,3560,0,508,508
WH_Bengaluru,SKU32,3560,3537,0,508,508
WH_Bengaluru,SKU32,3537,3519,0,508,508
WH_Bengaluru,SKU32,3519,3474,0,508,508
WH_Bengaluru,SKU32,3474,3436,0,508,508
WH_Bengaluru,SKU32,3436,3407,0,508,508
WH_Bengaluru,SKU32,3407,3382,0,508,508
WH_Bengaluru,SKU32,3382,3357,0,508,508
WH_Bengaluru,SKU32,3357,3328,0,508,508
WH_Bengaluru,SKU32,3328,3306,0,508,508
WH_Bengaluru,SKU32,3306,3276,0,508,508
WH_Bengaluru,SKU32,3276,3250,0,508,508
WH_Bengaluru,SKU32,3250,3220,0,508,508
WH_Bengaluru,SKU32,3220,3191,0,508,508
WH_Bengaluru,SKU32,3191,3165,0,508,508
WH_Bengaluru,SKU32,3165,3137,0,508,508
WH_Bengaluru,SKU32,3137,3109,0,508,508
WH_Bengaluru,SKU32,3109,3080,0,508,508
WH_Delhi,SKU33,4,0,592,524,524
WH_Delhi,SKU33,0,0,1184,524,524
WH_Delhi,SKU33,0,0,1776,524,524
WH_Delhi,SKU33,0,0,2368,524,524
WH_Delhi,SKU33,0,0,2960,524,524
WH_Delhi,SKU33,0,0,3552,524,524
WH_Delhi,SKU33,0,0,4144,524,524
WH_Delhi,SKU33,0,0,4736,524,524
WH_Delhi,SKU33,0,0,5328,524,524
WH_Delhi,SKU33,0,0,5920,524,524
WH_Delhi,SKU33,0,0,6512,524,524
WH_Delhi,SKU33,0,0,7104,524,524
WH_Delhi,SKU33,0,0,7696,524,524
WH_Delhi,SKU33,0,0,8288,524,524
WH_Delhi,SKU33,0,0,8880,524,524
WH_Delhi,SKU33,0,0,9472,524,524
WH_Delhi,SKU33,0,0,10064,524,524
WH_Delhi,SKU33,0,592,9472,524,524
WH_Delhi,SKU33,592,1160,8880,524,524
WH_Delhi,SKU33,1160,1719,8288,524,524
WH_Delhi,SKU33,1719,2286,7696,524,524
WH_Delhi,SKU33,2286,2861,7104,524,524
WH_Delhi,SKU33,2861,3435,6512,524,524
WH_Delhi,SKU33,3435,4008,5920,524,524
WH_Delhi,SKU33,4008,4580,5328,524,524
WH_Delhi,SKU33,4580,5149,4736,524,524
WH_Delhi,SKU33,5149,5719,4144,524,524
WH_Delhi,SKU33,5719,6291,3552,524,524
WH_Delhi,SKU33,6291,6869,2960,524,524
WH_Delhi,SKU33,6869,7435,2368,524,524
WH_Delhi,SKU33,7435,7987,1776,524,524
WH_Delhi,SKU33,7987,8563,1184,524,524
WH_Delhi,SKU33,8563,9132,592,524,524
WH_Delhi,SKU33,9132,9694,0,524,524
WH_Delhi,SKU33,9694,9675,0,524,524
WH_Delhi,SKU33,9675,9658,0,524,524
WH_Delhi,SKU33,9658,9635,0,524,524
WH_Delhi,SKU33,9635,9616,0,524,524
WH_Delhi,SKU33,9616,9593,0,524,524
WH_Delhi,SKU33,9593,9561,0,524,524
WH_Delhi,SKU33,9561,9538,0,524,524
WH_Delhi,SKU33,9538,9514,0,524,524
WH_Delhi,SKU33,9514,9489,0,524,524
WH_Delhi,SKU33,9489,9477,0,524,524
WH_Delhi,SKU33,9477,9457,0,524,524
WH_Delhi,SKU33,9457,9430,0,524,524
WH_Delhi,SKU33,9430,9396,0,524,524
WH_Delhi,SKU33,9396,9374,0,524,524
WH_Delhi,SKU33,9374,9350,0,524,524
WH_Delhi,SKU33,9350,9324,0,524,524
WH_Delhi,SKU33,9324,9306,0,524,524
WH_Delhi,SKU33,9306,9293,0,524,524
WH_Delhi,SKU33,9293,9269,0,524,524
WH_Delhi,SKU33,9269,9245,0,524,524
WH_Delhi,SKU33,9245,9221,0,524,524
WH_Delhi,SKU33,9221,9199,0,524,524
WH_Delhi,SKU33,9199,9183,0,524,524
WH_Delhi,SKU33,9183,9161,0,524,524
WH_Delhi,SKU33,9161,9145,0,524,524
WH_Delhi,SKU33,9145,9133,0,524,524
WH_Delhi,SKU33,9133,9111,0,524,524
WH_Delhi,SKU33,9111,9086,0,524,524
WH_Delhi,SKU33,9086,9070,0,524,524
WH_Delhi,SKU33,9070,9056,0,524,524
WH_Delhi,SKU33,9056,9040,0,524,524
WH_Delhi,SKU33,9040,9024,0,524,524
WH_Delhi,SKU33,9024,9004,0,524,524
WH_Delhi,SKU33,9004,8975,0,524,524
WH_Delhi,SKU33,8975,8947,0,524,524
WH_Delhi,SKU33,8947,8921,0,524,524
WH_Delhi,SKU33,8921,8900,0,524,524
WH_Delhi,SKU33,8900,8886,0,524,524
WH_Delhi,SKU33,8886,8865,0,524,524
WH_Delhi,SKU33,8865,8848,0,524,524
WH_Delhi,SKU33,8848,8827,0,524,524
WH_Delhi,SKU33,8827,8802,0,524,524
WH_Delhi,SKU33,8802,8782,0,524,524
WH_Delhi,SKU33,8782,8765,0,524,524
WH_Delhi,SKU33,8765,8752,0,524,524
WH_Delhi,SKU33,8752,8735,0,524,524
WH_Delhi,SKU33,8735,8717,0,524,524
WH_Delhi,SKU33,8717,8696,0,524,524
WH_Delhi,SKU33,8696,8661,0,524,524
WH_Delhi,SKU33,8661,8643,0,524,524
WH_Delhi,SKU33,8643,8620,0,524,524
WH_Delhi,SKU33,8620,8572,0,524,524
WH_Delhi,SKU33,8572,8557,0,524,524
WH_Delhi,SKU33,8557,8542,0,524,524
WH_Delhi,SKU33,8542,8513,0,524,524
WH_Delhi,SKU33,8513,8475,0,524,524
WH_Delhi,SKU33,8475,8453,0,524,524
WH_Delhi,SKU33,8453,8435,0,524,524
WH_Delhi,SKU33,8435,8413,0,524,524
WH_Delhi,SKU33,8413,8359,0,524,524
WH_Delhi,SKU33,8359,8339,0,524,524
WH_Delhi,SKU33,8339,8319,0,524,524
WH_Delhi,SKU33,8319,8298,0,524,524
WH_Delhi,SKU33,8298,8273,0,524,524
WH_Delhi,SKU33,8273,8256,0,524,524
WH_Delhi,SKU33,8256,8240,0,524,524
WH_Delhi,SKU33,8240,8188,0,524,524
WH_Delhi,SKU33,8188,8168,0,524,524
WH_Delhi,SKU33,8168,8138,0,524,524
WH_Delhi,SKU33,8138,8111,0,524,524
WH_Delhi,SKU33,8111,8080,0,524,524
WH_Delhi,SKU33,8080,8060,0,524,524
WH_Delhi,SKU33,8060,8045,0,524,524
WH_Delhi,SKU33,8045,8024,0,524,524
WH_Delhi,SKU33,8024,8006,0,524,524
WH_Delhi,SKU33,8006,7949,0,524,524
WH_Delhi,SKU33,7949,7890,0,524,524
WH_Delhi,SKU33,7890,7868,0,524,524
WH_Delhi,SKU33,7868,7851,0,524,524
WH_Delhi,SKU33,7851,7835,0,524,524
WH_Delhi,SKU33,7835,7811,0,524,524
WH_Delhi,SKU33,7811,7792,0,524,524
WH_Delhi,SKU33,7792,7765,0,524,524
WH_Delhi,SKU33,7765,7738,0,524,524
WH_Delhi,SKU33,7738,7719,0,524,524
WH_Delhi,SKU33,7719,7702,0,524,524
WH_Delhi,SKU33,7702,7681,0,524,524
WH_Delhi,SKU33,7681,7662,0,524,524
WH_Delhi,SKU33,7662,7642,0,524,524
WH_Delhi,SKU33,7642,7611,0,524,524
WH_Delhi,SKU33,7611,7584,0,524,524
WH_Delhi,SKU33,7584,7566,0,524,524
WH_Delhi,SKU33,7566,7533,0,524,524
WH_Delhi,SKU33,7533,7514,0,524,524
