shipment_id,order_id,origin_lat,origin_lng,destination_lat,destination_lng,status,event_timestamp,estimated_delivery_date,actual_delivery_date,delay_hours,shipping_carrier,shipping_time_days,shipping_cost
SHP-ORD-SKU23-20250714-882b05,ORD-SKU23-20250714-882b05,12.984521936069603,77.58757293861602,13.0126852930092,77.52428236377226,delivered,2025-07-14,2025-07-16,2025-07-16,0.0,BlueDart,1.0,3.21
SHP-ORD-SKU23-20250715-e1dab6,ORD-SKU23-20250715-e1dab6,12.972458493567348,77.577095719886,12.903154522819298,77.49766557964416,delivered,2025-07-15,2025-07-17,2025-07-18,24.0,FedEx,1.0,3.26
SHP-ORD-SKU23-20250716-893f67,ORD-SKU23-20250716-893f67,12.970137358798857,77.59088100618895,12.974958202401684,77.55813730630761,delivered,2025-07-16,2025-07-20,2025-07-20,0.0,Delhivery,3.0,4.58
SHP-ORD-SKU23-20250717-acb548,ORD-SKU23-20250717-acb548,12.983079804651693,77.59588681217156,13.013179387249282,77.64302156146032,delivered,2025-07-17,2025-07-19,2025-07-19,0.0,Delhivery,1.0,3.72
SHP-ORD-SKU23-20250718-862fcc,ORD-SKU23-20250718-862fcc,12.98744333397361,77.60229015663931,13.01169322912314,77.67757968139615,delivered,2025-07-18,2025-07-24,2025-07-24,0.0,Delhivery,5.0,6.65
SHP-ORD-SKU23-20250719-a73507,ORD-SKU23-20250719-a73507,12.98084312731035,77.60086946709845,12.987490572892918,77.58759644325883,delivered,2025-07-19,2025-07-21,2025-07-21,0.0,Delhivery,1.0,3.89
SHP-ORD-SKU23-20250720-af7558,ORD-SKU23-20250720-af7558,12.971401865328684,77.60452377931402,12.924539554991894,77.63671915170706,delivered,2025-07-20,2025-07-25,2025-07-25,0.0,ShipRocket,4.0,6.1
SHP-ORD-SKU23-20250721-ee5357,ORD-SKU23-20250721-ee5357,12.975864486088955,77.58639932223589,13.01712749337359,77.53049718360701,delivered,2025-07-21,2025-07-24,2025-07-25,24.0,BlueDart,2.0,4.07
SHP-ORD-SKU23-20250722-dba180,ORD-SKU23-20250722-dba180,12.967374676185363,77.61178442097574,13.002033364824063,77.72590361619281,delivered,2025-07-22,2025-07-24,2025-07-25,24.0,Delhivery,1.0,3.19
SHP-ORD-SKU23-20250723-a8401d,ORD-SKU23-20250723-a8401d,12.977044993632378,77.59253435543313,12.931877565823674,77.58889197665498,delivered,2025-07-23,2025-07-26,2025-07-26,0.0,FedEx,2.0,5.11
SHP-ORD-SKU23-20250724-911275,ORD-SKU23-20250724-911275,12.976803204247586,77.60387004257797,13.058847361010278,77.48513692101017,delivered,2025-07-24,2025-07-27,2025-07-27,0.0,ShipRocket,2.0,5.24
SHP-ORD-SKU23-20250725-b067d4,ORD-SKU23-20250725-b067d4,12.967542144550904,77.58658386878825,12.993562764253326,77.60001742793453,delivered,2025-07-25,2025-07-29,2025-07-29,0.0,BlueDart,3.0,5.47
SHP-ORD-SKU23-20250726-5ea30e,ORD-SKU23-20250726-5ea30e,12.97232738940681,77.5938853470887,12.956288955313829,77.53011665383346,delivered,2025-07-26,2025-08-03,2025-08-03,0.0,FedEx,7.0,6.27
SHP-ORD-SKU23-20250727-624763,ORD-SKU23-20250727-624763,12.977803412340656,77.6207913008591,12.991457221625213,77.64971264978905,delivered,2025-07-27,2025-07-31,2025-07-31,0.0,ShipRocket,3.0,6.28
SHP-ORD-SKU23-20250728-6a1aba,ORD-SKU23-20250728-6a1aba,12.965056035126086,77.60044250000189,12.948588790144342,77.71131179495372,delivered,2025-07-28,2025-07-30,2025-07-30,0.0,BlueDart,1.0,2.67
SHP-ORD-SKU23-20250729-dfaf54,ORD-SKU23-20250729-dfaf54,12.94560960803225,77.5871696362175,12.896898402929915,77.60610066369588,delivered,2025-07-29,2025-08-04,2025-08-04,0.0,FedEx,5.0,6.6
SHP-ORD-SKU23-20250730-9b268b,ORD-SKU23-20250730-9b268b,12.97677294003609,77.58752676451577,12.955832407461273,77.48185164366097,delivered,2025-07-30,2025-08-03,2025-08-03,0.0,BlueDart,3.0,4.16
SHP-ORD-SKU23-20250731-ded9aa,ORD-SKU23-20250731-ded9aa,12.971642046234669,77.58470306368059,12.9157594977575,77.62551358353205,delivered,2025-07-31,2025-08-02,2025-08-02,0.0,ShipRocket,1.0,5.19
SHP-ORD-SKU23-20250801-cb73fa,ORD-SKU23-20250801-cb73fa,12.986184606107756,77.598807203124,13.002010311386089,77.58092401059672,delivered,2025-08-01,2025-08-05,2025-08-05,0.0,Delhivery,3.0,4.76
SHP-ORD-SKU23-20250802-6b1f32,ORD-SKU23-20250802-6b1f32,12.970516121499813,77.59518186857309,13.067751537164872,77.62806049569114,delivered,2025-08-02,2025-08-10,2025-08-10,0.0,ShipRocket,7.0,8.44
SHP-ORD-SKU23-20250803-87276c,ORD-SKU23-20250803-87276c,12.95726157999128,77.5949041623593,13.017289566316906,77.62452543636172,delivered,2025-08-03,2025-08-05,2025-08-05,0.0,FedEx,1.0,5.35
SHP-ORD-SKU23-20250804-3cd0fd,ORD-SKU23-20250804-3cd0fd,12.971277962924756,77.5873644014472,12.974407959036588,77.58732196622454,delivered,2025-08-04,2025-08-06,2025-08-06,0.0,Delhivery,1.0,4.85
SHP-ORD-SKU23-20250805-d6a026,ORD-SKU23-20250805-d6a026,12.968338058551987,77.61632934245787,12.917310723272594,77.74927941141281,delivered,2025-08-05,2025-08-09,2025-08-09,0.0,BlueDart,3.0,4.81
SHP-ORD-SKU23-20250806-3b51dc,ORD-SKU23-20250806-3b51dc,12.953844015471931,77.59254840836152,13.003447831560951,77.56558326865229,delivered,2025-08-06,2025-08-08,2025-08-08,0.0,BlueDart,1.0,5.29
SHP-ORD-SKU23-20250807-be5a5b,ORD-SKU23-20250807-be5a5b,12.971573952493957,77.58542110276217,12.881058253450195,77.63525711185562,delivered,2025-08-07,2025-08-10,2025-08-10,0.0,BlueDart,2.0,5.87
SHP-ORD-SKU23-20250808-bdfc37,ORD-SKU23-20250808-bdfc37,12.969299919599257,77.57814417483957,13.02057171980925,77.60132350787951,delivered,2025-08-08,2025-08-10,2025-08-10,0.0,ShipRocket,1.0,5.35
SHP-ORD-SKU23-20250809-236a5d,ORD-SKU23-20250809-236a5d,12.97725812514703,77.6195284259774,13.04555076726206,77.63978804029756,delivered,2025-08-09,2025-08-12,2025-08-12,0.0,BlueDart,2.0,5.53
SHP-ORD-SKU23-20250810-51cd62,ORD-SKU23-20250810-51cd62,12.96979565903079,77.60262107554293,12.952390805309234,77.60393914568742,delivered,2025-08-10,2025-08-12,2025-08-12,0.0,BlueDart,1.0,5.42
SHP-ORD-SKU23-20250811-c5a5f7,ORD-SKU23-20250811-c5a5f7,12.964572587469092,77.60943986014586,12.946407519351848,77.61445855478786,delivered,2025-08-11,2025-08-14,2025-08-14,0.0,BlueDart,2.0,4.6
SHP-ORD-SKU23-20250812-65080c,ORD-SKU23-20250812-65080c,12.979256864418652,77.58553109474298,12.960637289170828,77.44591763364193,delivered,2025-08-12,2025-08-15,2025-08-18,72.0,ShipRocket,2.0,3.27
SHP-ORD-SKU23-20250813-675809,ORD-SKU23-20250813-675809,12.982253514709583,77.60112378673641,12.892340506817003,77.65897215072751,delivered,2025-08-13,2025-08-16,2025-08-16,0.0,FedEx,2.0,4.73
SHP-ORD-SKU23-20250814-552b1b,ORD-SKU23-20250814-552b1b,12.953672543592749,77.60179303699188,12.938288559569042,77.74146729872994,delivered,2025-08-14,2025-08-19,2025-08-19,0.0,Delhivery,4.0,4.86
SHP-ORD-SKU23-20250815-ba7bf4,ORD-SKU23-20250815-ba7bf4,12.991022965980775,77.59620395203383,12.93509486760385,77.57844307933584,delivered,2025-08-15,2025-08-24,2025-08-24,0.0,BlueDart,8.0,7.03
SHP-ORD-SKU23-20250816-ddbaec,ORD-SKU23-20250816-ddbaec,12.966699522907629,77.59915281520475,12.91531299102798,77.60104528952999,delivered,2025-08-16,2025-08-19,2025-08-21,48.0,ShipRocket,2.0,3.14
SHP-ORD-SKU23-20250817-d18752,ORD-SKU23-20250817-d18752,12.97656139857848,77.60945210075832,12.901810698604816,77.50055878778394,delivered,2025-08-17,2025-08-19,2025-08-19,0.0,BlueDart,1.0,4.97
SHP-ORD-SKU23-20250818-8f6772,ORD-SKU23-20250818-8f6772,12.96451279877934,77.60560960248407,13.011277045988091,77.66198376687977,delivered,2025-08-18,2025-08-23,2025-08-23,0.0,Delhivery,4.0,4.37
SHP-ORD-SKU23-20250819-a3131f,ORD-SKU23-20250819-a3131f,12.984539249333205,77.59966916885749,12.972486804076796,77.51004439105284,delivered,2025-08-19,2025-08-21,2025-08-21,0.0,FedEx,1.0,5.09
SHP-ORD-SKU23-20250820-eb4aec,ORD-SKU23-20250820-eb4aec,12.974121119083993,77.59578965295944,12.967212187294608,77.56535768935072,delivered,2025-08-20,2025-08-25,2025-08-25,0.0,FedEx,4.0,4.25
SHP-ORD-SKU23-20250821-24c787,ORD-SKU23-20250821-24c787,12.956429475621746,77.5924383761296,12.897728167167797,77.5729254880137,delivered,2025-08-21,2025-08-25,2025-08-25,0.0,BlueDart,3.0,5.42
SHP-ORD-SKU23-20250822-51b539,ORD-SKU23-20250822-51b539,12.977967315591677,77.5954788752915,13.015093601485118,77.56424621110673,delivered,2025-08-22,2025-08-27,2025-08-27,0.0,Delhivery,4.0,6.95
SHP-ORD-SKU23-20250823-39a712,ORD-SKU23-20250823-39a712,12.984701669346794,77.59211448801166,13.017072680305889,77.6141540770585,delivered,2025-08-23,2025-08-30,2025-08-30,0.0,BlueDart,6.0,7.92
SHP-ORD-SKU23-20250824-6d8d34,ORD-SKU23-20250824-6d8d34,12.963920507962474,77.61319789713994,12.958478618322774,77.65838978633629,delivered,2025-08-24,2025-08-31,2025-09-01,24.0,FedEx,6.0,5.3
SHP-ORD-SKU23-20250825-34418c,ORD-SKU23-20250825-34418c,12.980369868048252,77.59514707238111,12.957296099236116,77.59808825419896,delivered,2025-08-25,2025-08-30,2025-08-30,0.0,ShipRocket,4.0,4.6
SHP-ORD-SKU23-20250826-deb76a,ORD-SKU23-20250826-deb76a,12.984905385805346,77.58384234627043,13.026260438942082,77.50330556060959,delivered,2025-08-26,2025-09-03,2025-09-03,0.0,ShipRocket,7.0,6.25
SHP-ORD-SKU23-20250827-f175f1,ORD-SKU23-20250827-f175f1,12.96325140601926,77.60661530865232,13.01675126496944,77.61099728319563,delivered,2025-08-27,2025-09-01,2025-09-01,0.0,ShipRocket,4.0,5.37
SHP-ORD-SKU23-20250828-bfaaed,ORD-SKU23-20250828-bfaaed,12.981831573234048,77.59072064485207,12.94381516584409,77.57571445790124,delivered,2025-08-28,2025-09-01,2025-09-01,0.0,Delhivery,3.0,3.81
SHP-ORD-SKU23-20250829-5c35f4,ORD-SKU23-20250829-5c35f4,12.94497930670598,77.61476158660639,12.985823191993438,77.59694048003314,delivered,2025-08-29,2025-09-02,2025-09-02,0.0,Delhivery,3.0,3.87
SHP-ORD-SKU23-20250830-173faf,ORD-SKU23-20250830-173faf,12.962874856815942,77.59036465865333,12.944524823963826,77.59963724273096,delivered,2025-08-30,2025-09-04,2025-09-04,0.0,FedEx,4.0,6.38
SHP-ORD-SKU23-20250831-c03148,ORD-SKU23-20250831-c03148,12.955958665560615,77.58396046771064,12.8629146405956,77.47711544397536,delivered,2025-08-31,2025-09-02,2025-09-02,0.0,Delhivery,1.0,5.15
SHP-ORD-SKU23-20250901-c81792,ORD-SKU23-20250901-c81792,12.997940412332127,77.61171440307285,12.98010962897574,77.56955680675368,delivered,2025-09-01,2025-09-05,2025-09-05,0.0,FedEx,3.0,5.53
SHP-ORD-SKU23-20250902-be5289,ORD-SKU23-20250902-be5289,12.980700545046126,77.59108360194875,12.915666493849784,77.58574114378631,delivered,2025-09-02,2025-09-05,2025-09-06,24.0,FedEx,2.0,4.2
SHP-ORD-SKU23-20250903-a8489a,ORD-SKU23-20250903-a8489a,12.97685929363421,77.58443648868685,13.02317159473704,77.50747452710213,delivered,2025-09-03,2025-09-05,2025-09-05,0.0,BlueDart,1.0,3.42
SHP-ORD-SKU23-20250904-6c1694,ORD-SKU23-20250904-6c1694,12.976714935134742,77.59391219791512,12.970975218019422,77.55158840569308,delivered,2025-09-04,2025-09-06,2025-09-06,0.0,ShipRocket,1.0,3.34
SHP-ORD-SKU23-20250905-3b87c1,ORD-SKU23-20250905-3b87c1,12.968898473712937,77.5965241088998,12.996472633131932,77.57864668899857,delivered,2025-09-05,2025-09-12,2025-09-12,0.0,ShipRocket,6.0,5.89
SHP-ORD-SKU23-20250906-0d99e1,ORD-SKU23-20250906-0d99e1,12.961637754415976,77.57497226042463,12.969843206524494,77.50752124885842,delivered,2025-09-06,2025-09-09,2025-09-09,0.0,FedEx,2.0,3.16
SHP-ORD-SKU23-20250907-8ab830,ORD-SKU23-20250907-8ab830,12.989715365914416,77.58713632057449,13.001560517599351,77.54585539260053,delivered,2025-09-07,2025-09-10,2025-09-10,0.0,Delhivery,2.0,5.18
SHP-ORD-SKU23-20250908-bb1e31,ORD-SKU23-20250908-bb1e31,12.96522014862697,77.608716171452,12.997748449955216,77.68716507529005,delivered,2025-09-08,2025-09-12,2025-09-12,0.0,FedEx,3.0,4.91
SHP-ORD-SKU23-20250909-603319,ORD-SKU23-20250909-603319,12.976910846994832,77.59520032330187,12.944052355711186,77.55244126789646,delivered,2025-09-09,2025-09-13,2025-09-13,0.0,ShipRocket,3.0,4.9
SHP-ORD-SKU23-20250910-a40649,ORD-SKU23-20250910-a40649,12.976136465584569,77.59273693835001,12.991431078940511,77.5674502640578,delivered,2025-09-10,2025-09-15,2025-09-15,0.0,BlueDart,4.0,5.28
SHP-ORD-SKU23-20250911-718eea,ORD-SKU23-20250911-718eea,12.983039760881482,77.58874747836761,12.983055063583969,77.52050115102466,delivered,2025-09-11,2025-09-18,2025-09-18,0.0,ShipRocket,6.0,6.29
SHP-ORD-SKU23-20250912-ef4623,ORD-SKU23-20250912-ef4623,12.963459156754734,77.5844362045586,13.00376217687776,77.57193369874854,delivered,2025-09-12,2025-09-16,2025-09-16,0.0,FedEx,3.0,5.03
SHP-ORD-SKU23-20250913-0fa60b,ORD-SKU23-20250913-0fa60b,12.9877791139801,77.60399045370403,12.966251905168988,77.65354633301251,delivered,2025-09-13,2025-09-21,2025-09-22,24.0,FedEx,7.0,5.53
SHP-ORD-SKU23-20250914-0303a7,ORD-SKU23-20250914-0303a7,12.952291007307563,77.5954910628198,12.877364470936175,77.57754067476587,delivered,2025-09-14,2025-09-21,2025-09-21,0.0,ShipRocket,6.0,6.56
SHP-ORD-SKU23-20250915-a8d119,ORD-SKU23-20250915-a8d119,12.964135874792142,77.59764414454848,12.876601867075316,77.639136620691,delivered,2025-09-15,2025-09-18,2025-09-18,0.0,ShipRocket,2.0,5.03
SHP-ORD-SKU23-20250916-79e8cf,ORD-SKU23-20250916-79e8cf,12.978614616557138,77.60442935243984,13.05738401862796,77.60940396818415,delivered,2025-09-16,2025-09-22,2025-09-22,0.0,Delhivery,5.0,5.54
SHP-ORD-SKU23-20250917-3e78c1,ORD-SKU23-20250917-3e78c1,12.97479383308383,77.5982244394644,12.961234116197554,77.65385084652233,delivered,2025-09-17,2025-09-20,2025-09-20,0.0,BlueDart,2.0,4.68
SHP-ORD-SKU23-20250918-ebbb07,ORD-SKU23-20250918-ebbb07,12.976245016852657,77.58711988031425,12.969020476378924,77.6535138022232,delivered,2025-09-18,2025-09-21,2025-09-21,0.0,ShipRocket,2.0,5.24
SHP-ORD-SKU23-20250919-3ef2f7,ORD-SKU23-20250919-3ef2f7,12.97734565059035,77.59013644936007,12.842722676507025,77.57384999829515,delivered,2025-09-19,2025-09-21,2025-09-21,0.0,BlueDart,1.0,4.62
SHP-ORD-SKU23-20250920-b8c435,ORD-SKU23-20250920-b8c435,12.972502027938445,77.59528554166558,12.93945470666216,77.60302530289657,delivered,2025-09-20,2025-09-24,2025-09-24,0.0,BlueDart,3.0,4.34
SHP-ORD-SKU23-20250921-171f74,ORD-SKU23-20250921-171f74,12.980133205711187,77.59597257545818,12.952546016433102,77.660009944941,delivered,2025-09-21,2025-09-25,2025-09-25,0.0,Delhivery,3.0,4.81
SHP-ORD-SKU23-20250922-88149a,ORD-SKU23-20250922-88149a,12.984171822361942,77.58324504357527,13.02619274008672,77.58595670622805,delivered,2025-09-22,2025-09-29,2025-09-29,0.0,FedEx,6.0,7.75
SHP-ORD-SKU23-20250923-eed552,ORD-SKU23-20250923-eed552,12.971376523493872,77.57984558801996,12.982661143038856,77.62921130489337,delivered,2025-09-23,2025-09-27,2025-09-27,0.0,BlueDart,3.0,5.67
SHP-ORD-SKU23-20250924-c13747,ORD-SKU23-20250924-c13747,12.970874463480058,77.58765110021822,12.987911613988247,77.62105720639659,delivered,2025-09-24,2025-09-26,2025-09-26,0.0,BlueDart,1.0,5.33
SHP-ORD-SKU23-20250925-59d0d6,ORD-SKU23-20250925-59d0d6,12.95542787177538,77.57175982924134,12.992626257896353,77.6337536924003,delivered,2025-09-25,2025-09-27,2025-09-27,0.0,BlueDart,1.0,2.81
SHP-ORD-SKU23-20250926-837bab,ORD-SKU23-20250926-837bab,12.979727381372353,77.60235556873734,13.052385340393457,77.6158232736257,delivered,2025-09-26,2025-09-30,2025-09-30,0.0,BlueDart,3.0,6.24
SHP-ORD-SKU23-20250927-7ef0b3,ORD-SKU23-20250927-7ef0b3,12.982534159838169,77.5820222103029,12.964630377405994,77.57014400234526,delivered,2025-09-27,2025-09-29,2025-09-29,0.0,FedEx,1.0,3.07
SHP-ORD-SKU23-20250928-940810,ORD-SKU23-20250928-940810,12.981934856815345,77.58885875919782,12.940131402929143,77.54793062142448,delivered,2025-09-28,2025-09-30,2025-09-30,0.0,Delhivery,1.0,4.66
SHP-ORD-SKU23-20250929-4d7ff2,ORD-SKU23-20250929-4d7ff2,12.96477114091187,77.59575795989412,12.959545043715757,77.56793802736627,delivered,2025-09-29,2025-10-01,2025-10-01,0.0,BlueDart,1.0,5.04
SHP-ORD-SKU23-20250930-0201f1,ORD-SKU23-20250930-0201f1,12.981394408308766,77.59024767326169,12.951827935396595,77.60853933402268,delivered,2025-09-30,2025-10-06,2025-10-06,0.0,ShipRocket,5.0,5.18
SHP-ORD-SKU23-20251001-c78d50,ORD-SKU23-20251001-c78d50,12.972687812052692,77.60815362532344,12.925915625704285,77.67760608408261,delivered,2025-10-01,2025-10-03,2025-10-03,0.0,FedEx,1.0,3.48
SHP-ORD-SKU23-20251002-0d9257,ORD-SKU23-20251002-0d9257,12.97182379589121,77.5929578264702,12.927094837944964,77.54472736838093,delivered,2025-10-02,2025-10-05,2025-10-06,24.0,Delhivery,2.0,3.2
SHP-ORD-SKU23-20251003-5f6bb7,ORD-SKU23-20251003-5f6bb7,12.962259741723456,77.59141830771689,12.977458837315645,77.63055336053527,delivered,2025-10-03,2025-10-10,2025-10-10,0.0,ShipRocket,6.0,5.73
SHP-ORD-SKU23-20251004-1f524a,ORD-SKU23-20251004-1f524a,12.961195125952782,77.58888953101365,12.975657454981723,77.59761124905698,delivered,2025-10-04,2025-10-08,2025-10-08,0.0,ShipRocket,3.0,5.6
SHP-ORD-SKU23-20251005-fb662e,ORD-SKU23-20251005-fb662e,12.973667694016008,77.59708854961244,13.0653006341577,77.6125876606417,delivered,2025-10-05,2025-10-09,2025-10-10,24.0,ShipRocket,3.0,4.31
SHP-ORD-SKU23-20251006-87f708,ORD-SKU23-20251006-87f708,12.979403201847562,77.58937344628245,13.001425083268884,77.57197027413153,delivered,2025-10-06,2025-10-08,2025-10-08,0.0,BlueDart,1.0,2.73
SHP-ORD-SKU23-20251007-8900e9,ORD-SKU23-20251007-8900e9,12.97639837335152,77.59230214412972,12.929505484868496,77.6123534772546,delivered,2025-10-07,2025-10-10,2025-10-10,0.0,BlueDart,2.0,4.79
SHP-ORD-SKU23-20251008-0696e5,ORD-SKU23-20251008-0696e5,12.9510488018965,77.58158034508033,12.998919178982316,77.63102921823281,delivered,2025-10-08,2025-10-16,2025-10-16,0.0,ShipRocket,7.0,5.94
SHP-ORD-SKU23-20251009-4d28b7,ORD-SKU23-20251009-4d28b7,12.974694943307368,77.59080315104649,12.950084748276703,77.51753912437039,delivered,2025-10-09,2025-10-13,2025-10-14,24.0,Delhivery,3.0,6.35
SHP-ORD-SKU23-20251010-403eec,ORD-SKU23-20251010-403eec,12.951339536345698,77.58047764206513,12.943163413504456,77.61680352565169,delivered,2025-10-10,2025-10-14,2025-10-14,0.0,BlueDart,3.0,4.5
SHP-ORD-SKU23-20251011-86c2a6,ORD-SKU23-20251011-86c2a6,12.971265328208666,77.59246135311662,12.963470111875482,77.51919312000678,delivered,2025-10-11,2025-10-17,2025-10-17,0.0,Delhivery,5.0,7.49
SHP-ORD-SKU23-20251012-a5945f,ORD-SKU23-20251012-a5945f,12.98442923749375,77.58683157660946,12.961170000410135,77.67600488327159,delivered,2025-10-12,2025-10-19,2025-10-19,0.0,BlueDart,6.0,7.66
SHP-ORD-SKU23-20251013-75b114,ORD-SKU23-20251013-75b114,12.963660005871258,77.5880707394361,12.993637974296524,77.63601348563712,delivered,2025-10-13,2025-10-19,2025-10-19,0.0,BlueDart,5.0,4.83
SHP-ORD-SKU23-20251014-0c9704,ORD-SKU23-20251014-0c9704,12.98625986334546,77.59759847722502,12.95993048084726,77.53155805650584,delivered,2025-10-14,2025-10-16,2025-10-19,72.0,BlueDart,1.0,5.11
SHP-ORD-SKU23-20251015-20534d,ORD-SKU23-20251015-20534d,12.964257767800577,77.59873659077606,12.982378917216344,77.6281872761199,delivered,2025-10-15,2025-10-20,2025-10-20,0.0,Delhivery,4.0,4.46
SHP-ORD-SKU23-20251016-e6cff5,ORD-SKU23-20251016-e6cff5,12.964998988985824,77.6041984456908,12.958909591129828,77.6903792960917,delivered,2025-10-16,2025-10-19,2025-10-19,0.0,BlueDart,2.0,3.6
SHP-ORD-SKU23-20251017-872e1f,ORD-SKU23-20251017-872e1f,12.98884063452388,77.58566263074574,13.131145551497172,77.60532584170048,delivered,2025-10-17,2025-10-26,2025-10-26,0.0,Delhivery,8.0,6.84
SHP-ORD-SKU23-20251018-292293,ORD-SKU23-20251018-292293,12.97655000834964,77.59937437594087,12.967605078484574,77.53037856208066,delivered,2025-10-18,2025-10-21,2025-10-21,0.0,BlueDart,2.0,5.29
SHP-ORD-SKU23-20251019-697d7f,ORD-SKU23-20251019-697d7f,12.985249578541824,77.5902937877705,12.958202002871474,77.62747462413877,delivered,2025-10-19,2025-10-24,2025-10-25,24.0,FedEx,4.0,6.14
SHP-ORD-SKU23-20251020-f0b930,ORD-SKU23-20251020-f0b930,12.969174533761198,77.58617113233161,13.019235415082578,77.55851983533856,delivered,2025-10-20,2025-10-23,2025-10-23,0.0,BlueDart,2.0,4.89
SHP-ORD-SKU23-20251021-c8ca6b,ORD-SKU23-20251021-c8ca6b,12.977441739629317,77.6095197125421,12.984692741505178,77.56107636633122,delivered,2025-10-21,2025-10-27,2025-10-27,0.0,ShipRocket,5.0,5.45
SHP-ORD-SKU23-20251022-41c462,ORD-SKU23-20251022-41c462,12.979434963851746,77.585475470929,13.014042023629615,77.49829171611073,delivered,2025-10-22,2025-10-27,2025-10-27,0.0,Delhivery,4.0,6.49
SHP-ORD-SKU23-20251023-905beb,ORD-SKU23-20251023-905beb,12.965485529962937,77.57173329950022,12.984114264002375,77.55321698839731,delivered,2025-10-23,2025-10-30,2025-10-30,0.0,FedEx,6.0,7.04
SHP-ORD-SKU23-20251024-0e5057,ORD-SKU23-20251024-0e5057,12.9806395565829,77.5800431944938,12.967405954585232,77.54789333627198,delivered,2025-10-24,2025-10-26,2025-10-26,0.0,Delhivery,1.0,4.13
SHP-ORD-SKU23-20251025-69d4bd,ORD-SKU23-20251025-69d4bd,12.959126873432131,77.58514385425349,12.969304607237351,77.52259040507782,delivered,2025-10-25,2025-10-31,2025-10-31,0.0,BlueDart,5.0,5.21
SHP-ORD-SKU23-20251026-9176e1,ORD-SKU23-20251026-9176e1,12.973797648035909,77.5753962799396,12.965069757437895,77.58892554244018,delivered,2025-10-26,2025-10-28,2025-10-28,0.0,ShipRocket,1.0,2.68
SHP-ORD-SKU23-20251027-2fb7bd,ORD-SKU23-20251027-2fb7bd,12.976349854909854,77.5955728553234,12.927088308212433,77.64646786867593,delivered,2025-10-27,2025-10-31,2025-10-31,0.0,ShipRocket,3.0,5.28
SHP-ORD-SKU23-20251028-324001,ORD-SKU23-20251028-324001,12.986511852962442,77.58763371713276,12.94848150534429,77.67890659247949,delivered,2025-10-28,2025-11-01,2025-11-01,0.0,ShipRocket,3.0,4.16
SHP-ORD-SKU23-20251029-e2e30d,ORD-SKU23-20251029-e2e30d,12.973509537105835,77.5772338319974,13.036487776185249,77.55516519269524,delivered,2025-10-29,2025-11-02,2025-11-03,24.0,BlueDart,3.0,4.86
SHP-ORD-SKU23-20251030-c68be2,ORD-SKU23-20251030-c68be2,12.979617728791926,77.59129145528802,12.925595507249517,77.57903786893135,delivered,2025-10-30,2025-11-01,2025-11-01,0.0,BlueDart,1.0,3.9
SHP-ORD-SKU23-20251031-08acfe,ORD-SKU23-20251031-08acfe,12.979505068363364,77.60409424031396,13.116348704911442,77.611585143158,delivered,2025-10-31,2025-11-02,2025-11-05,72.0,ShipRocket,1.0,4.25
SHP-ORD-SKU23-20251101-750e0e,ORD-SKU23-20251101-750e0e,13.0033193849337,77.59825533412165,12.885320973167234,77.55264951545925,delivered,2025-11-01,2025-11-07,2025-11-08,24.0,BlueDart,5.0,7.19
SHP-ORD-SKU23-20251102-16540c,ORD-SKU23-20251102-16540c,12.969581086443416,77.59902507493878,13.03959248526192,77.57091868680698,delivered,2025-11-02,2025-11-06,2025-11-06,0.0,BlueDart,3.0,5.71
SHP-ORD-SKU23-20251103-f606e7,ORD-SKU23-20251103-f606e7,12.969300343508996,77.59972868325724,12.97452821478624,77.61997286106377,delivered,2025-11-03,2025-11-09,2025-11-09,0.0,FedEx,5.0,6.7
SHP-ORD-SKU23-20251104-e7bd9b,ORD-SKU23-20251104-e7bd9b,12.98164247127375,77.59762422518705,12.963128197495717,77.56950886335561,delivered,2025-11-04,2025-11-06,2025-11-06,0.0,BlueDart,1.0,3.88
SHP-ORD-SKU23-20251105-3424f0,ORD-SKU23-20251105-3424f0,12.964047361527134,77.59186401836757,12.932493178403435,77.56278767737261,delivered,2025-11-05,2025-11-07,2025-11-07,0.0,FedEx,1.0,3.18
SHP-ORD-SKU23-20251106-fb9cb9,ORD-SKU23-20251106-fb9cb9,12.972157143235128,77.6061019798245,12.977855033529124,77.59156639567044,delivered,2025-11-06,2025-11-11,2025-11-11,0.0,ShipRocket,4.0,4.84
SHP-ORD-SKU23-20251107-fe493a,ORD-SKU23-20251107-fe493a,12.976190989307158,77.58743116881378,12.946659777172664,77.59955970594707,delivered,2025-11-07,2025-11-11,2025-11-11,0.0,Delhivery,3.0,5.85
SHP-ORD-SKU23-20251108-b90123,ORD-SKU23-20251108-b90123,12.980829187581762,77.58935643513435,12.96607977777474,77.60807376579083,delivered,2025-11-08,2025-11-10,2025-11-10,0.0,BlueDart,1.0,2.65
SHP-ORD-SKU23-20251109-e74ec2,ORD-SKU23-20251109-e74ec2,12.98750819246043,77.60017817357921,13.016899216641056,77.53430666080841,in_transit,2025-11-09,2025-11-16,2025-11-17,24.0,ShipRocket,6.0,6.36
SHP-ORD-SKU23-20251110-e5a789,ORD-SKU23-20251110-e5a789,12.965485688074963,77.5903371048518,12.937586388516149,77.57352175779955,delivered,2025-11-10,2025-11-12,2025-11-14,48.0,ShipRocket,1.0,5.33
